has_dependents,tenure_mo,home_phone,multi_line,internet_plan,contract_term,e_bill_opt_in,pay_method,monthly_fee,total_billed,gender,age_years,is_married,dependents_count,referred_friend,referrals_count,recent_offer,avg_long_dist_fee,internet_tech,avg_gb_download,unlimited_data_opt,extra_data_fees_total,long_dist_fees_total,received_refund,tenure_log1p,tenure_group,bundle_score,is_autopay,penalty_fees_total,penalty_fee_rate,avg_billed_per_month,fee_minus_avg_billed,recent_offer_missing,left_flag
No,61,1,Yes,DSL,Two year,Yes,Mailed check,69.9,4226.7,Male,37,Yes,0,Yes,1,Offer B,4.69,Cable,4,Yes,0,286.09,0,4.127134385045092,49-72,4,0,286.09,0.06768637471313317,69.29016393442623,0.6098360655737736,0,0
Yes,26,0,No,DSL,One year,Yes,Bank transfer (automatic),39.95,1023.75,Male,32,No,3,No,0,Unknown,0.0,Cable,58,Yes,0,0.0,0,3.295836866004329,25-48,2,1,0.0,0.0,39.375,0.5750000000000028,1,0
No,1,1,No,DSL,Month-to-month,Yes,Electronic check,55.4,55.4,Female,37,No,0,No,0,Offer E,13.01,Cable,4,Yes,0,13.01,0,0.6931471805599453,0-6,2,0,13.01,0.2348375451263538,55.4,0.0,0,1
No,1,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.6,90.6,Female,77,Yes,0,Yes,1,Offer E,13.02,Fiber Optic,30,Yes,0,13.02,0,0.6931471805599453,0-6,2,0,13.02,0.14370860927152318,90.6,0.0,0,1
Yes,68,1,No,Fiber optic,Two year,Yes,Credit card (automatic),103.25,7074.4,Male,51,Yes,2,Yes,2,Unknown,21.86,Fiber Optic,29,Yes,0,1486.48,0,4.23410650459726,49-72,6,1,1486.48,0.21012099966074863,104.03529411764706,-0.7852941176470551,1,0
No,2,1,Yes,Fiber optic,Month-to-month,Yes,Mailed check,86.85,156.35,Male,73,Yes,0,Yes,3,Unknown,4.19,Fiber Optic,11,No,40,8.38,0,1.0986122886681098,0-6,1,0,48.38,0.309433962264151,78.175,8.674999999999997,1,1
No,72,1,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),94.25,6849.75,Female,39,Yes,0,Yes,8,Unknown,11.02,Fiber Optic,17,No,100,793.44,0,4.290459441148391,49-72,5,1,893.44,0.13043395744370234,95.13541666666667,-0.8854166666666714,1,0
No,71,0,No,DSL,Two year,Yes,Electronic check,47.05,3263.6,Female,59,Yes,0,Yes,4,Unknown,0.0,Cable,6,Yes,0,0.0,0,4.276666119016055,49-72,5,0,0.0,0.0,45.96619718309859,1.0838028169014038,1,0
No,4,1,No,No,Month-to-month,Yes,Mailed check,19.65,67.55,Male,20,No,0,No,0,Offer E,18.28,Unknown,0,No,0,73.12,0,1.6094379124341003,0-6,0,0,73.12,1.082457438934123,16.8875,2.7624999999999993,0,0
No,1,1,No,Fiber optic,Month-to-month,Yes,Electronic check,70.2,70.2,Female,69,No,0,No,0,Unknown,22.34,Fiber Optic,12,Yes,0,22.34,0,0.6931471805599453,0-6,0,0,22.34,0.31823361823361823,70.2,0.0,1,0
Yes,72,1,Yes,DSL,Two year,No,Credit card (automatic),81.0,5750.0,Male,22,Yes,3,Yes,8,Unknown,2.73,DSL,59,Yes,0,196.56,0,4.290459441148391,49-72,7,1,196.56,0.03418434782608696,79.86111111111111,1.1388888888888857,1,0
Yes,71,1,Yes,No,Two year,No,Bank transfer (automatic),24.7,1810.55,Female,42,Yes,1,Yes,1,Unknown,19.49,Unknown,0,No,0,1383.79,0,4.276666119016055,49-72,0,1,1383.79,0.764292618265168,25.500704225352113,-0.8007042253521135,1,0
No,29,1,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),99.05,2952.85,Female,65,Yes,0,Yes,1,Unknown,22.33,Fiber Optic,6,Yes,0,647.57,0,3.4011973816621555,25-48,4,1,647.57,0.21930338486546896,101.82241379310345,-2.7724137931034534,1,1
No,69,1,Yes,Fiber optic,Two year,No,Credit card (automatic),110.25,7467.55,Female,72,No,0,No,0,Unknown,23.4,Fiber Optic,27,Yes,0,1614.6,0,4.248495242049359,49-72,7,1,1614.6,0.2162154923636266,108.22536231884058,2.024637681159419,1,0
No,64,1,Yes,DSL,Two year,Yes,Credit card (automatic),85.0,5484.4,Female,41,Yes,0,Yes,5,Offer B,11.85,DSL,2,Yes,0,758.4,0,4.174387269895637,49-72,7,1,758.4,0.13828313033330902,85.69375,-0.6937499999999943,0,0
No,16,1,No,No,Month-to-month,No,Credit card (automatic),19.75,294.9,Male,48,No,0,No,0,Unknown,24.79,Unknown,0,No,0,396.64,0,2.833213344056216,13-24,0,1,396.64,1.3449983045100034,18.43125,1.3187500000000014,1,0
No,4,1,Yes,No,One year,No,Electronic check,23.9,97.5,Female,33,No,0,No,0,Offer E,6.36,Unknown,0,No,0,25.44,0,1.6094379124341003,0-6,0,0,25.44,0.2609230769230769,24.375,-0.4750000000000014,0,0
No,52,1,Yes,Fiber optic,One year,Yes,Credit card (automatic),111.25,5916.45,Female,20,No,0,No,0,Offer B,33.69,Fiber Optic,52,Yes,0,1751.88,1,3.970291913552122,49-72,7,1,1751.88,0.29610323758334817,113.77788461538461,-2.5278846153846075,0,1
No,2,1,No,DSL,Month-to-month,Yes,Mailed check,55.1,113.35,Male,19,No,0,No,0,Offer E,5.33,Cable,52,Yes,0,10.66,0,1.0986122886681098,0-6,2,0,10.66,0.09404499338332599,56.675,-1.5749999999999957,0,1
No,1,1,No,No,Month-to-month,No,Mailed check,19.95,19.95,Male,44,No,0,No,0,Offer E,27.08,Unknown,0,No,0,27.08,0,0.6931471805599453,0-6,0,0,27.08,1.3573934837092732,19.95,0.0,0,0
No,18,0,No,DSL,Month-to-month,No,Mailed check,25.15,476.8,Male,32,No,0,No,0,Unknown,0.0,DSL,8,Yes,0,0.0,0,2.9444389791664403,13-24,0,0,0.0,0.0,26.48888888888889,-1.3388888888888921,1,0
No,2,1,Yes,DSL,Month-to-month,No,Mailed check,54.15,101.65,Female,47,No,0,No,0,Offer E,21.3,DSL,7,No,10,42.6,0,1.0986122886681098,0-6,1,0,52.6,0.5174618789965568,50.825,3.3249999999999957,0,0
No,19,1,No,DSL,Month-to-month,Yes,Mailed check,59.8,1130.85,Female,20,Yes,0,Yes,3,Unknown,8.3,DSL,48,Yes,0,157.7,0,2.995732273553991,13-24,3,0,157.7,0.13945262413228987,59.518421052631574,0.28157894736842337,1,0
No,40,1,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),83.85,3532.25,Female,50,No,0,No,0,Offer B,33.66,Fiber Optic,20,Yes,0,1346.4,0,3.713572066704308,25-48,2,1,1346.4,0.38117347299879684,88.30625,-4.456250000000011,0,0
Yes,66,1,Yes,Fiber optic,One year,Yes,Electronic check,104.9,6891.45,Female,67,Yes,1,Yes,6,Unknown,39.38,Fiber Optic,30,Yes,0,2599.08,0,4.204692619390966,49-72,5,0,2599.08,0.37714559345275667,104.41590909090908,0.48409090909092356,1,0
No,21,1,Yes,Fiber optic,Month-to-month,No,Mailed check,75.3,1570.7,Male,25,No,0,No,0,Unknown,3.26,Fiber Optic,51,Yes,0,68.46,0,3.091042453358316,13-24,0,0,68.46,0.04358566244349653,74.79523809523809,0.5047619047619065,1,0
Yes,72,1,No,Fiber optic,Two year,Yes,Credit card (automatic),109.5,7854.9,Female,38,Yes,1,Yes,3,Unknown,32.23,Fiber Optic,19,Yes,0,2320.56,0,4.290459441148391,49-72,8,1,2320.56,0.29542833136004276,109.09583333333333,0.40416666666666856,1,0
No,48,1,Yes,DSL,One year,Yes,Bank transfer (automatic),73.85,3581.4,Female,49,No,0,No,0,Offer B,21.39,DSL,3,No,60,1026.72,0,3.8918202981106265,25-48,5,1,1086.72,0.3034344111241414,74.6125,-0.7625000000000028,0,0
No,69,1,No,No,Two year,Yes,Bank transfer (automatic),19.3,1447.9,Male,54,No,0,No,0,Unknown,17.74,Unknown,0,No,0,1224.06,0,4.248495242049359,49-72,0,1,1224.06,0.8454036881000068,20.984057971014494,-1.684057971014493,1,0
No,72,1,Yes,Fiber optic,Two year,Yes,Electronic check,118.2,8547.15,Male,60,No,0,No,0,Unknown,36.49,Fiber Optic,27,Yes,0,2627.28,0,4.290459441148391,49-72,8,0,2627.28,0.307386672750566,118.71041666666666,-0.5104166666666572,1,0
No,14,1,No,DSL,One year,No,Credit card (automatic),51.45,727.85,Female,64,No,0,No,0,Unknown,24.04,Cable,12,Yes,0,336.56,0,2.70805020110221,13-24,1,1,336.56,0.46240296764443223,51.989285714285714,-0.539285714285711,1,0
No,6,1,No,DSL,Month-to-month,No,Electronic check,59.45,357.6,Male,58,No,0,No,0,Unknown,10.88,Cable,8,Yes,0,65.28,0,1.9459101490553132,0-6,2,0,65.28,0.1825503355704698,59.6,-0.14999999999999858,1,0
No,17,1,No,No,One year,No,Mailed check,19.55,280.85,Female,21,No,0,No,0,Unknown,42.42,Unknown,0,No,0,721.14,0,2.8903717578961645,13-24,0,0,721.14,2.567705180701442,16.52058823529412,3.0294117647058805,1,0
No,65,1,Yes,Fiber optic,One year,No,Electronic check,93.55,6069.25,Male,50,No,0,No,0,Offer B,2.72,Fiber Optic,16,No,30,176.8,0,4.189654742026425,49-72,5,0,206.8,0.03407340280924332,93.37307692307692,0.17692307692307452,0,0
No,19,1,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),95.9,1777.9,Male,65,No,0,No,0,Offer D,32.77,Fiber Optic,4,Yes,0,622.63,0,2.995732273553991,13-24,4,1,622.63,0.35020529838573594,93.57368421052632,2.326315789473682,0,1
No,14,1,No,Fiber optic,Month-to-month,Yes,Electronic check,78.1,1122.4,Female,50,Yes,0,Yes,7,Unknown,4.45,Fiber Optic,16,Yes,0,62.3,0,2.70805020110221,13-24,2,0,62.3,0.05550605844618674,80.17142857142858,-2.0714285714285836,1,0
No,52,0,No,DSL,Month-to-month,Yes,Electronic check,39.9,2020.9,Male,47,Yes,0,Yes,1,Unknown,0.0,DSL,26,Yes,0,0.0,0,3.970291913552122,49-72,3,0,0.0,0.0,38.86346153846154,1.0365384615384556,1,0
No,47,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.05,4504.55,Female,78,No,0,No,0,Unknown,14.22,Fiber Optic,11,Yes,0,668.34,0,3.871201010907891,25-48,4,0,668.34,0.14836998146318722,95.84148936170213,-0.7914893617021335,1,1
No,67,0,No,DSL,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,Female,61,No,0,No,0,Unknown,0.0,DSL,11,Yes,0,0.0,0,4.219507705176107,49-72,6,1,0.0,0.0,53.420149253731346,-0.020149253731347017,1,0
No,6,1,No,DSL,Month-to-month,No,Credit card (automatic),44.7,276.5,Male,69,No,0,No,0,Offer E,19.74,DSL,7,Yes,0,118.44,0,1.9459101490553132,0-6,0,1,118.44,0.42835443037974685,46.083333333333336,-1.3833333333333329,0,0
Yes,46,1,No,No,Two year,No,Bank transfer (automatic),20.25,890.35,Female,42,Yes,1,Yes,7,Unknown,27.65,Unknown,0,No,0,1271.9,0,3.8501476017100584,25-48,0,1,1271.9,1.4285393384624026,19.355434782608697,0.8945652173913032,1,0
No,3,1,No,No,Month-to-month,No,Mailed check,19.95,58.0,Female,60,No,0,No,0,Unknown,2.69,Unknown,0,No,0,8.07,0,1.3862943611198906,0-6,0,0,8.07,0.13913793103448277,19.333333333333332,0.6166666666666671,1,0
No,42,1,Yes,DSL,Month-to-month,Yes,Electronic check,50.25,2203.65,Female,30,Yes,0,Yes,2,Offer B,10.79,Cable,41,Yes,0,453.18,1,3.7612001156935624,25-48,0,0,453.18,0.20564971751412428,52.46785714285714,-2.2178571428571416,0,1
Yes,50,1,No,No,One year,Yes,Mailed check,20.35,938.95,Male,40,Yes,2,Yes,9,Unknown,26.98,Unknown,0,No,0,1349.0,0,3.9318256327243257,49-72,0,0,1349.0,1.4367112199797645,18.779,1.5710000000000015,1,0
No,23,1,No,Fiber optic,Month-to-month,Yes,Electronic check,90.0,2024.1,Male,70,Yes,0,Yes,3,Offer D,31.53,Fiber Optic,20,Yes,0,725.19,0,3.1780538303479458,13-24,3,0,725.19,0.35827775307544096,88.00434782608696,1.9956521739130437,0,0
Yes,67,0,No,DSL,Two year,No,Credit card (automatic),54.2,3623.95,Female,29,Yes,2,Yes,2,Unknown,0.0,Cable,51,Yes,0,0.0,0,4.219507705176107,49-72,6,1,0.0,0.0,54.08880597014925,0.11119402985075055,1,0
No,39,1,No,Fiber optic,One year,No,Mailed check,99.1,3877.95,Female,77,Yes,0,Yes,6,Unknown,9.13,Fiber Optic,18,Yes,0,356.07,0,3.6888794541139363,25-48,4,0,356.07,0.0918191312420222,99.43461538461538,-0.33461538461538964,1,0
No,69,1,Yes,DSL,Two year,Yes,Mailed check,66.9,4577.9,Female,46,No,0,No,0,Offer A,13.91,Cable,7,Yes,0,959.79,0,4.248495242049359,49-72,4,0,959.79,0.20965726643220692,66.3463768115942,0.5536231884058083,0,0
No,1,0,No,DSL,One year,No,Mailed check,25.85,25.85,Female,50,No,0,No,0,Unknown,0.0,DSL,18,Yes,0,0.0,0,0.6931471805599453,0-6,0,0,0.0,0.0,25.85,0.0,1,0
No,32,1,No,Fiber optic,Month-to-month,No,Electronic check,91.05,2871.5,Male,40,No,0,No,0,Unknown,47.3,Fiber Optic,24,Yes,0,1513.6,0,3.4965075614664802,25-48,3,0,1513.6,0.5271112658889082,89.734375,1.3156249999999972,1,0
No,9,1,No,Fiber optic,Month-to-month,No,Electronic check,71.0,672.55,Female,49,No,0,No,0,Unknown,24.52,Fiber Optic,9,Yes,0,220.68,1,2.302585092994046,7-12,0,0,220.68,0.32812430302579737,74.72777777777777,-3.7277777777777743,1,1
No,16,1,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),93.2,1573.7,Female,40,No,0,No,0,Unknown,40.76,Fiber Optic,7,Yes,0,652.16,1,2.833213344056216,13-24,4,1,652.16,0.4144118955328207,98.35625,-5.15625,1,1
Yes,60,1,No,No,Two year,Yes,Bank transfer (automatic),20.95,1270.55,Male,45,Yes,2,Yes,9,Unknown,32.12,Unknown,0,No,0,1927.2,0,4.110873864173311,49-72,0,1,1927.2,1.516823422927079,21.175833333333333,-0.225833333333334,1,0
Yes,72,1,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),109.2,7711.45,Female,40,Yes,1,Yes,4,Offer A,44.03,Fiber Optic,14,Yes,0,3170.16,0,4.290459441148391,49-72,7,1,3170.16,0.41109778316658996,107.10347222222222,2.09652777777778,0,0
No,5,1,No,No,Month-to-month,No,Mailed check,19.35,126.05,Male,53,Yes,0,No,0,Offer E,31.76,Unknown,0,No,0,158.8,0,1.791759469228055,0-6,0,0,158.8,1.259817532725109,25.21,-5.859999999999999,0,1
No,26,1,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,Female,71,No,0,No,0,Unknown,33.74,Fiber Optic,7,Yes,0,877.24,0,3.295836866004329,25-48,2,1,877.24,0.39989971052811524,84.37115384615385,1.4288461538461519,1,0
No,3,1,No,No,Month-to-month,No,Mailed check,19.85,64.55,Male,29,No,0,No,0,Offer E,32.01,Unknown,0,No,0,96.03,0,1.3862943611198906,0-6,0,0,96.03,1.487683965917893,21.516666666666666,-1.6666666666666643,0,1
Yes,2,1,No,No,One year,No,Bank transfer (automatic),20.5,38.25,Female,44,No,3,No,0,Unknown,31.01,Unknown,0,No,0,62.02,0,1.0986122886681098,0-6,0,1,62.02,1.621437908496732,19.125,1.375,1,0
No,36,1,Yes,DSL,One year,Yes,Credit card (automatic),89.65,3348.1,Female,29,No,0,No,0,Unknown,44.7,DSL,59,Yes,0,1609.2,0,3.6109179126442243,25-48,7,1,1609.2,0.4806308055314955,93.00277777777778,-3.3527777777777743,1,0
No,7,1,No,Fiber optic,Month-to-month,No,Mailed check,74.35,533.6,Male,48,No,0,No,0,Unknown,1.67,Fiber Optic,23,Yes,0,11.69,0,2.0794415416798357,7-12,1,0,11.69,0.021907796101949022,76.22857142857143,-1.8785714285714334,1,0
No,60,0,No,DSL,Two year,Yes,Credit card (automatic),49.45,2907.55,Female,70,Yes,0,Yes,3,Unknown,0.0,DSL,22,No,40,0.0,0,4.110873864173311,49-72,3,1,40.0,0.013757287062991176,48.45916666666667,0.9908333333333346,1,0
No,19,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.1,1620.8,Female,30,Yes,0,Yes,1,Unknown,45.37,Fiber Optic,52,Yes,0,862.03,0,2.995732273553991,13-24,3,0,862.03,0.5318546396841066,85.30526315789473,3.794736842105266,1,0
No,45,1,Yes,DSL,Two year,No,Credit card (automatic),75.15,3480.35,Male,77,Yes,0,Yes,4,Unknown,9.39,DSL,22,Yes,0,422.55,0,3.828641396489095,25-48,5,1,422.55,0.12141020299682503,77.3411111111111,-2.1911111111110984,1,0
No,4,1,No,Fiber optic,Month-to-month,Yes,Electronic check,70.65,293.85,Male,69,No,0,No,0,Offer E,6.18,Fiber Optic,12,Yes,0,24.72,0,1.6094379124341003,0-6,0,0,24.72,0.08412455334354262,73.4625,-2.8125,0,0
Yes,47,1,No,Fiber optic,Month-to-month,No,Electronic check,90.05,4137.2,Male,57,Yes,1,Yes,3,Unknown,38.25,Fiber Optic,20,Yes,0,1797.75,0,3.871201010907891,25-48,4,0,1797.75,0.4345330174997583,88.02553191489362,2.0244680851063777,1,0
No,1,1,No,Fiber optic,Month-to-month,Yes,Electronic check,79.25,79.25,Male,49,No,0,No,0,Offer E,19.98,Fiber Optic,5,Yes,0,19.98,0,0.6931471805599453,0-6,2,0,19.98,0.2521135646687697,79.25,0.0,0,1
No,1,1,No,DSL,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,Female,30,No,0,No,0,Offer E,41.78,DSL,59,Yes,0,41.78,0,0.6931471805599453,0-6,0,1,41.78,0.9305122494432072,44.9,0.0,0,1
No,1,1,No,No,Month-to-month,No,Credit card (automatic),19.4,19.4,Female,49,No,0,No,0,Unknown,2.85,Unknown,0,No,0,2.85,0,0.6931471805599453,0-6,0,1,2.85,0.14690721649484537,19.4,0.0,1,0
Yes,59,1,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),88.75,5348.65,Female,75,Yes,1,Yes,3,Unknown,16.15,Fiber Optic,26,Yes,0,952.85,0,4.0943445622221,49-72,2,1,952.85,0.17814775691062232,90.65508474576271,-1.9050847457627071,1,0
No,35,1,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),91.0,3180.5,Male,78,No,0,No,0,Unknown,26.19,Fiber Optic,19,No,40,916.65,0,3.58351893845611,25-48,2,1,956.65,0.3007860399308285,90.87142857142857,0.12857142857143344,1,0
No,4,0,No,DSL,Month-to-month,Yes,Electronic check,29.65,118.5,Male,27,No,0,No,0,Offer E,0.0,DSL,48,Yes,0,0.0,0,1.6094379124341003,0-6,2,0,0.0,0.0,29.625,0.02499999999999858,0,1
Yes,32,1,No,Fiber optic,One year,Yes,Electronic check,90.8,3023.85,Male,29,Yes,3,Yes,6,Unknown,36.65,Fiber Optic,69,Yes,0,1172.8,0,3.4965075614664802,25-48,4,0,1172.8,0.3878499264183078,94.4953125,-3.6953125,1,0
No,43,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,77.85,3365.85,Male,47,No,0,No,0,Offer B,49.13,Fiber Optic,25,Yes,0,2112.59,0,3.784189633918261,25-48,1,0,2112.59,0.6276542329574997,78.27558139534884,-0.42558139534884276,0,1
No,4,1,No,DSL,Month-to-month,No,Electronic check,54.3,195.3,Male,64,No,0,No,0,Offer E,40.15,DSL,19,No,80,160.6,0,1.6094379124341003,0-6,2,0,240.6,1.2319508448540706,48.825,5.474999999999994,0,1
No,54,1,No,No,Two year,Yes,Mailed check,18.95,1031.1,Female,68,Yes,0,Yes,3,Unknown,23.94,Unknown,0,No,0,1292.76,0,4.007333185232471,49-72,0,0,1292.76,1.253767820773931,19.09444444444444,-0.14444444444444215,1,0
No,11,1,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,Female,67,No,0,No,0,Unknown,3.62,Fiber Optic,22,Yes,0,39.82,0,2.4849066497880004,7-12,3,1,39.82,0.039913797423946275,90.69545454545454,4.4545454545454675,1,1
No,66,1,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),102.4,6471.85,Female,68,No,0,No,0,Unknown,10.45,Fiber Optic,20,Yes,0,689.7,0,4.204692619390966,49-72,4,1,689.7,0.10656921900229456,98.05833333333334,4.341666666666669,1,0
Yes,61,1,Yes,Fiber optic,One year,Yes,Electronic check,99.9,6241.35,Male,62,Yes,3,Yes,3,Unknown,34.54,Fiber Optic,58,Yes,0,2106.94,0,4.127134385045092,49-72,4,0,2106.94,0.33757760740865356,102.31721311475411,-2.417213114754105,1,0
Yes,44,0,No,DSL,One year,Yes,Electronic check,54.3,2317.1,Male,25,Yes,1,Yes,1,Unknown,0.0,DSL,69,No,10,0.0,0,3.8066624897703196,25-48,6,0,10.0,0.0043157395019636615,52.66136363636363,1.6386363636363654,1,0
No,41,1,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,Male,40,No,0,No,0,Unknown,6.6,Cable,3,Yes,0,270.6,0,3.7376696182833684,25-48,1,1,270.6,0.12093584500905008,54.57439024390244,1.1256097560975604,1,0
No,50,1,Yes,Fiber optic,One year,Yes,Electronic check,103.95,5231.3,Male,27,Yes,0,No,0,Unknown,23.28,Fiber Optic,51,Yes,0,1164.0,0,3.9318256327243257,49-72,5,0,1164.0,0.2225068338653872,104.626,-0.6760000000000019,1,0
No,47,1,Yes,Fiber optic,One year,Yes,Credit card (automatic),110.85,5275.8,Male,42,Yes,0,Yes,1,Offer B,19.02,Fiber Optic,17,Yes,0,893.94,1,3.871201010907891,25-48,7,1,893.94,0.16944160127374047,112.25106382978724,-1.4010638297872475,0,1
Yes,8,1,No,No,Two year,No,Mailed check,20.15,165.5,Male,30,Yes,3,Yes,1,Offer E,2.87,Unknown,0,No,0,22.96,0,2.1972245773362196,7-12,0,0,22.96,0.13873111782477343,20.6875,-0.5375000000000014,0,0
No,18,1,No,No,Month-to-month,No,Mailed check,20.05,358.5,Male,61,No,0,No,0,Unknown,22.97,Unknown,0,No,0,413.46,0,2.9444389791664403,13-24,0,0,413.46,1.153305439330544,19.916666666666668,0.13333333333333286,1,0
No,1,1,No,Fiber optic,Month-to-month,No,Electronic check,80.5,80.5,Male,24,No,0,No,0,Unknown,35.77,Fiber Optic,69,Yes,0,35.77,0,0.6931471805599453,0-6,2,0,35.77,0.44434782608695655,80.5,0.0,1,1
No,42,1,Yes,DSL,Month-to-month,No,Electronic check,55.65,2421.75,Female,66,No,0,No,0,Unknown,27.0,Cable,30,Yes,0,1134.0,0,3.7612001156935624,25-48,1,0,1134.0,0.46825642613812324,57.660714285714285,-2.010714285714286,1,0
No,18,1,No,Fiber optic,Month-to-month,Yes,Electronic check,74.7,1294.6,Female,78,No,0,No,0,Offer D,21.09,Fiber Optic,18,No,20,379.62,0,2.9444389791664403,13-24,1,0,399.62,0.30868221844585203,71.92222222222222,2.7777777777777857,0,0
Yes,68,1,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),83.65,5733.4,Female,50,Yes,2,Yes,1,Offer A,15.94,Fiber Optic,29,Yes,0,1083.92,1,4.23410650459726,49-72,3,1,1083.92,0.18905361565563195,84.31470588235294,-0.6647058823529335,0,0
No,4,1,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,Male,20,No,0,No,0,Offer E,29.98,Fiber Optic,71,Yes,0,119.92,0,1.6094379124341003,0-6,1,1,119.92,0.39247259041073473,76.3875,-4.1875,0,1
No,69,1,Yes,Fiber optic,Two year,Yes,Credit card (automatic),110.05,7430.75,Male,27,No,0,No,0,Offer A,5.71,Fiber Optic,73,Yes,0,393.99,1,4.248495242049359,49-72,6,1,393.99,0.053021565790801736,107.69202898550725,2.3579710144927475,0,0
No,17,1,No,DSL,Month-to-month,No,Mailed check,51.5,900.5,Male,36,No,0,No,0,Offer D,46.6,Cable,2,Yes,0,792.2,1,2.8903717578961645,13-24,2,0,792.2,0.8797334813992227,52.970588235294116,-1.470588235294116,0,1
Yes,25,1,Yes,No,Two year,No,Credit card (automatic),25.5,630.6,Male,31,Yes,3,Yes,1,Unknown,23.69,Unknown,0,No,0,592.25,1,3.258096538021482,25-48,0,1,592.25,0.9391849032667301,25.224,0.2759999999999998,1,0
No,43,1,No,Fiber optic,Month-to-month,Yes,Mailed check,89.55,3856.75,Male,74,No,0,No,0,Unknown,39.12,Fiber Optic,6,Yes,0,1682.16,0,3.784189633918261,25-48,3,0,1682.16,0.43615997925714656,89.69186046511628,-0.14186046511628092,1,1
Yes,59,1,No,No,Two year,No,Credit card (automatic),19.5,1222.65,Female,19,Yes,2,Yes,1,Unknown,9.51,Unknown,0,No,0,561.09,0,4.0943445622221,49-72,0,1,561.09,0.45891301680775365,20.722881355932206,-1.2228813559322056,1,0
No,5,1,No,Fiber optic,Month-to-month,No,Electronic check,80.7,374.8,Female,72,No,0,No,0,Offer E,36.27,Fiber Optic,17,Yes,0,181.35,0,1.791759469228055,0-6,2,0,181.35,0.48385805763073636,74.96000000000001,5.739999999999995,0,0
Yes,21,1,Yes,DSL,One year,No,Mailed check,77.5,1625.0,Male,34,Yes,0,Yes,1,Offer D,17.57,Cable,14,No,80,368.97,1,3.091042453358316,13-24,5,0,448.97,0.2762892307692308,77.38095238095238,0.1190476190476204,0,1
Yes,69,1,Yes,Fiber optic,One year,Yes,Credit card (automatic),105.1,7234.8,Female,19,Yes,3,Yes,1,Offer A,23.02,Fiber Optic,48,No,110,1588.38,0,4.248495242049359,49-72,6,1,1698.38,0.23475147896279097,104.85217391304349,0.24782608695650765,0,0
No,13,0,No,DSL,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,Male,37,No,0,No,0,Offer D,0.0,Cable,16,Yes,0,0.0,1,2.6390573296152584,13-24,0,1,0.0,0.0,25.52692307692308,-0.3769230769230809,0,0
No,42,1,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),95.25,3959.35,Male,37,Yes,0,Yes,1,Offer B,18.26,Fiber Optic,29,Yes,0,766.92,1,3.7612001156935624,25-48,3,1,766.92,0.19369846060590754,94.2702380952381,0.9797619047619008,0,1
No,52,1,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,Male,27,Yes,0,Yes,1,Unknown,8.94,Fiber Optic,85,Yes,0,464.88,1,3.970291913552122,49-72,5,1,464.88,0.09136074208002516,97.85384615384615,-2.2038461538461434,1,0
No,46,1,No,Fiber optic,Month-to-month,No,Electronic check,85.0,3969.4,Male,77,No,0,No,0,Unknown,36.78,Fiber Optic,29,Yes,0,1691.88,0,3.8501476017100584,25-48,3,0,1691.88,0.42623066458406816,86.29130434782608,-1.2913043478260846,1,1
No,61,1,Yes,DSL,Two year,Yes,Bank transfer (automatic),80.8,4860.85,Male,53,Yes,0,Yes,1,Unknown,43.48,DSL,20,Yes,0,2652.28,1,4.127134385045092,49-72,7,1,2652.28,0.5456411944413014,79.68606557377049,1.1139344262295054,1,0
No,29,0,No,DSL,One year,Yes,Mailed check,24.85,788.05,Male,19,No,0,No,0,Unknown,0.0,DSL,59,Yes,0,0.0,0,3.4011973816621555,25-48,0,0,0.0,0.0,27.17413793103448,-2.3241379310344783,1,0
Yes,5,1,No,Fiber optic,Month-to-month,Yes,Electronic check,85.75,470.95,Female,38,Yes,0,Yes,1,Offer E,1.12,Fiber Optic,22,Yes,0,5.6,1,1.791759469228055,0-6,3,0,5.6,0.011890858902218918,94.19,-8.439999999999998,0,1
